04/05/2021,59.05,60.50,-4.50 (-6.92 %),"7,800","480,000,000",0,0,65.00,65.00,60.50
29/04/2021,63.45,65.00,-4.80 (-6.88 %),"10,900","709,000,000",0,0,65.00,65.00,65.00
28/04/2021,68.13,69.80,-5.20 (-6.93 %),"300,100","21,359,000,000",0,0,75.00,75.00,69.80
27/04/2021,73.21,75.00,-0.80 (-1.06 %),"234,500","17,353,000,000",0,0,73.00,76.00,73.00
26/04/2021,73.99,75.80,1.90 (2.57 %),"245,800","18,372,000,000","180,000","13,302,000,000",77.00,77.00,73.90
23/04/2021,72.13,73.90,1.40 (1.93 %),"367,400","25,936,000,000",0,0,72.80,73.90,67.50
22/04/2021,70.77,72.50,2.10 (2.98 %),"228,900","16,322,000,000",0,0,73.00,73.00,69.70
20/04/2021,68.72,70.40,3.60 (5.39 %),"282,500","19,682,000,000",0,0,68.90,70.50,68.50
19/04/2021,65.20,66.80,4.30 (6.88 %),"185,100","11,964,000,000",0,0,64.00,66.80,63.00
16/04/2021,61.01,62.50,1.70 (2.80 %),"129,900","7,985,000,000",0,0,60.90,63.00,60.90
15/04/2021,59.35,60.80,2.00 (3.40 %),"230,900","13,772,000,000",0,0,58.80,62.50,58.80
14/04/2021,57.39,58.80,2.00 (3.52 %),"176,200","10,261,000,000",0,0,59.00,59.00,56.80
13/04/2021,55.44,56.80,1.30 (2.34 %),"120,600","6,783,000,000",0,0,56.00,56.90,55.50
12/04/2021,54.17,55.50,0.60 (1.09 %),"180,000","9,827,000,000",0,0,54.50,55.50,53.60
09/04/2021,53.59,54.90,1.10 (2.04 %),"58,700","3,184,000,000",0,0,54.90,54.90,53.10
08/04/2021,52.51,53.80,1.80 (3.46 %),"83,900","4,392,000,000",0,0,52.00,54.00,51.90
07/04/2021,50.76,52.00,1.30 (2.56 %),"65,700","3,378,000,000",0,0,51.70,52.00,50.70
06/04/2021,49.49,50.70,0.70 (1.40 %),"94,200","4,695,000,000",0,0,50.50,51.00,49.10
05/04/2021,48.81,50.00,0.70 (1.42 %),"108,900","5,300,000,000",0,0,49.30,50.00,47.60
02/04/2021,48.12,49.30,1.30 (2.71 %),"60,100","2,897,000,000",0,0,49.40,50.00,47.50
01/04/2021,46.85,48.00,2.00 (4.35 %),"72,900","3,402,000,000",0,0,46.50,49.20,46.00
31/03/2021,44.90,46.00,1.05 (2.34 %),"61,100","2,760,000,000",0,0,45.80,46.00,44.40
30/03/2021,43.88,44.95,0.75 (1.70 %),"107,500","4,727,000,000",0,0,44.50,45.00,43.20
29/03/2021,43.14,44.20,0.70 (1.61 %),"148,600","6,485,000,000",0,0,43.90,44.20,43.00
26/03/2021,42.46,43.50,0.50 (1.16 %),"50,000","2,151,000,000",0,0,42.80,43.50,42.00
25/03/2021,41.97,43.00,0.50 (1.18 %),"98,400","4,218,000,000","566,000","24,055,000,000",43.50,44.00,42.00
24/03/2021,41.48,42.50,-1.30 (-2.97 %),"93,400","3,950,000,000",0,0,43.50,44.00,41.00
23/03/2021,42.75,43.80,-0.10 (-0.23 %),"70,100","3,042,000,000",0,0,44.00,44.50,42.20
22/03/2021,42.85,43.90,0.40 (0.92 %),"63,000","2,720,000,000",0,0,43.50,44.00,42.50
19/03/2021,42.46,43.50,0.50 (1.16 %),"119,800","5,121,000,000",0,0,43.00,44.40,42.00
18/03/2021,41.97,43.00,1.30 (3.12 %),"133,700","5,734,000,000",0,0,44.00,44.60,42.00
17/03/2021,40.70,41.70,2.70 (6.92 %),"137,100","5,488,000,000",0,0,39.00,41.70,38.50
16/03/2021,38.07,39.00,0.80 (2.09 %),"55,300","2,104,000,000",0,0,38.40,39.00,37.30
15/03/2021,37.29,38.20,0.70 (1.87 %),"70,400","2,624,000,000",0,0,37.70,38.20,36.00
12/03/2021,36.60,37.50,0.10 (0.27 %),"18,200","677,000,000","90,000","3,330,000,000",37.40,37.50,36.70
11/03/2021,36.51,37.40,0.40 (1.08 %),"40,400","1,487,000,000","1,189,000","43,993,000,000",37.00,37.90,35.90
10/03/2021,36.12,37.00,0.00 (0.00 %),"17,800","645,000,000","1,070,000","39,590,000,000",36.80,37.00,35.80
09/03/2021,36.12,37.00,0.00 (0.00 %),"55,500","2,008,000,000","43,100","1,486,950,000",36.50,37.00,35.70
08/03/2021,36.12,37.00,0.50 (1.37 %),"47,500","1,746,000,000",0,0,37.50,38.00,35.60
05/03/2021,35.63,36.50,0.10 (0.27 %),"47,400","1,674,000,000",0,0,36.00,37.00,34.30
04/03/2021,35.53,36.40,1.00 (2.82 %),"40,400","1,424,000,000",0,0,35.40,36.90,34.70
03/03/2021,34.55,35.40,0.50 (1.43 %),"62,000","2,183,000,000","540,510","18,863,799,000",36.80,36.90,34.90
02/03/2021,34.07,34.90,1.10 (3.25 %),"30,000","1,016,000,000",0,0,33.80,34.90,33.40
01/03/2021,32.99,33.80,0.60 (1.81 %),"30,900","1,020,000,000",0,0,33.20,33.90,32.30
26/02/2021,32.41,33.20,0.45 (1.37 %),"24,800","817,000,000",0,0,32.75,33.50,32.75
25/02/2021,31.97,32.75,0.65 (2.02 %),"51,700","1,690,000,000",0,0,32.90,33.00,32.20
24/02/2021,31.33,32.10,0.10 (0.31 %),"41,700","1,332,000,000",0,0,32.10,32.20,31.50
23/02/2021,31.24,32.00,0.00 (0.00 %),"24,400","778,000,000",0,0,32.00,32.40,31.55
22/02/2021,31.24,32.00,1.00 (3.23 %),"35,900","1,131,000,000",0,0,31.00,32.00,31.00
19/02/2021,30.26,31.00,-0.50 (-1.59 %),"72,200","2,216,000,000",0,0,31.30,31.50,30.10
18/02/2021,30.75,31.50,0.20 (0.64 %),"36,400","1,131,000,000","435,000","13,485,000,000",31.05,31.50,30.80
17/02/2021,30.55,31.30,0.30 (0.97 %),"33,300","1,025,000,000",0,0,31.00,31.50,30.20
09/02/2021,30.26,31.00,1.00 (3.33 %),"59,900","1,822,000,000",0,0,29.80,31.00,29.70
05/02/2021,28.99,29.70,0.20 (0.68 %),"105,900","3,110,000,000",0,0,29.50,30.40,28.95
04/02/2021,28.80,29.50,0.20 (0.68 %),"70,600","2,066,000,000",0,0,29.30,30.00,28.90
03/02/2021,28.60,29.30,0.30 (1.03 %),"51,000","1,523,000,000",0,0,30.50,31.00,29.30
02/02/2021,28.31,29.00,1.00 (3.57 %),"81,100","2,317,000,000",0,0,29.20,29.20,27.90
01/02/2021,27.33,28.00,-2.00 (-6.67 %),"29,600","863,000,000",0,0,30.00,30.00,28.00
29/01/2021,29.28,30.00,0.10 (0.33 %),"49,300","1,461,000,000",0,0,29.00,30.00,28.80
28/01/2021,29.19,29.90,-0.10 (-0.33 %),"218,000","6,220,000,000",0,0,29.50,30.00,27.90
27/01/2021,29.28,30.00,0.05 (0.17 %),"137,400","4,048,000,000",0,0,29.90,30.00,29.00
26/01/2021,29.23,29.95,-0.35 (-1.16 %),"62,700","1,857,000,000",0,0,30.30,30.30,28.50
25/01/2021,29.58,30.30,0.50 (1.68 %),"133,200","3,972,000,000",0,0,30.00,30.30,29.20
22/01/2021,29.09,29.80,-0.20 (-0.67 %),"102,700","3,043,000,000",0,0,30.00,30.50,29.10
21/01/2021,29.28,30.00,1.20 (4.17 %),"233,000","6,867,000,000","262,000","7,860,000,000",28.80,30.40,28.80
20/01/2021,28.11,28.80,0.10 (0.35 %),"70,800","2,028,000,000",0,0,29.00,29.50,27.80
19/01/2021,28.01,28.70,0.20 (0.70 %),"111,500","3,161,000,000",0,0,28.60,29.50,27.00
18/01/2021,27.82,28.50,1.70 (6.34 %),"185,100","5,090,000,000",0,0,26.80,28.50,26.80
15/01/2021,26.16,26.80,1.40 (5.51 %),"226,800","5,930,000,000",0,0,25.40,27.15,25.40
14/01/2021,24.79,25.40,0.30 (1.20 %),"157,000","3,946,000,000",0,0,25.10,25.50,24.70
13/01/2021,24.50,25.10,0.10 (0.40 %),"229,500","5,576,000,000",0,0,25.45,25.50,23.65
12/01/2021,24.40,25.00,0.00 (0.00 %),"152,400","3,817,000,000",0,0,26.20,26.30,24.50
11/01/2021,24.40,25.00,1.50 (6.38 %),"212,300","5,146,000,000",0,0,24.95,25.00,24.00
08/01/2021,22.94,23.50,1.50 (6.82 %),"222,000","5,085,000,000",0,0,22.30,23.50,22.10
07/01/2021,21.47,22.00,0.50 (2.33 %),"214,200","4,649,000,000",0,0,21.50,22.20,21.45
06/01/2021,20.99,21.50,0.20 (0.94 %),"153,200","3,251,000,000",0,0,21.50,22.00,20.75
05/01/2021,20.79,21.30,0.75 (3.65 %),"159,100","3,301,000,000",0,0,20.60,21.35,20.30
04/01/2021,20.06,20.55,0.15 (0.74 %),"205,200","4,188,000,000","1,000,000","20,000,000,000",20.60,21.00,20.20
31/12/2020,19.91,20.40,0.30 (1.49 %),"274,700","5,584,000,000",0,0,20.00,21.50,20.00
30/12/2020,19.62,20.10,0.10 (0.50 %),"179,860","3,591,000,000",0,0,20.10,20.70,19.50
29/12/2020,19.52,20.00,0.30 (1.52 %),"180,710","3,585,000,000","220,000","4,400,000,000",20.40,20.45,19.45
28/12/2020,19.23,19.70,0.70 (3.68 %),"250,900","4,916,000,000","2,253,000","42,807,000,000",19.50,20.20,19.00
25/12/2020,18.55,19.00,0.35 (1.88 %),"276,880","5,150,000,000",0,0,18.50,19.00,18.30
24/12/2020,18.20,18.65,0.15 (0.81 %),"123,720","2,297,000,000",0,0,18.50,19.00,18.00
23/12/2020,18.06,18.50,0.25 (1.37 %),"217,810","4,037,000,000",0,0,18.30,19.00,18.30
22/12/2020,17.81,18.25,-0.10 (-0.54 %),"180,910","3,283,000,000",0,0,18.30,18.40,18.00
21/12/2020,17.91,18.35,0.05 (0.27 %),"255,850","4,615,000,000",0,0,18.20,18.35,17.50
18/12/2020,17.86,18.30,0.10 (0.55 %),"266,190","4,775,000,000",0,0,18.20,18.50,17.50
17/12/2020,17.77,18.20,0.50 (2.82 %),"320,120","5,562,000,000",0,0,17.90,18.35,16.70
16/12/2020,17.28,17.70,-0.30 (-1.67 %),"289,350","5,079,000,000",0,0,18.00,18.65,17.15
15/12/2020,17.57,18.00,0.50 (2.86 %),"386,520","6,705,000,000",0,0,17.30,18.30,16.80
14/12/2020,17.08,17.50,1.00 (6.06 %),"365,170","6,130,000,000",0,0,16.70,17.60,16.40
11/12/2020,16.11,16.50,0.20 (1.23 %),"252,490","4,071,000,000","1,800,000","29,250,000,000",16.00,16.75,15.55
10/12/2020,15.91,16.30,-0.45 (-2.69 %),"369,680","5,993,000,000",0,0,16.30,17.00,15.80
09/12/2020,16.35,16.75,0.75 (4.69 %),"265,890","4,376,000,000",0,0,16.00,17.10,16.00
08/12/2020,15.62,16.00,-0.35 (-2.14 %),"210,860","3,338,000,000",0,0,16.60,16.60,15.40
07/12/2020,15.96,16.35,0.00 (0.00 %),"222,330","3,686,000,000",0,0,16.35,17.30,16.05
04/12/2020,15.96,16.35,1.05 (6.86 %),"246,130","3,985,000,000",0,0,16.30,16.35,15.75
03/12/2020,14.93,15.30,1.00 (6.99 %),"245,530","3,690,000,000",0,0,14.90,15.30,14.40
02/12/2020,13.96,14.30,0.90 (6.72 %),"316,120","4,418,000,000",0,0,13.70,14.30,13.55
01/12/2020,13.08,13.40,0.10 (0.75 %),"336,300","4,420,000,000",0,0,13.20,13.40,12.90
30/11/2020,12.98,13.30,0.20 (1.53 %),"429,110","5,649,000,000",0,0,13.00,13.40,12.75
27/11/2020,12.79,13.10,0.15 (1.16 %),"278,740","3,587,000,000",0,0,12.75,13.50,12.60
26/11/2020,12.64,12.95,0.20 (1.57 %),"275,970","3,540,000,000",0,0,12.75,13.20,12.40
25/11/2020,12.45,12.75,0.70 (5.81 %),"500,390","6,401,000,000",0,0,12.85,12.85,12.50
23/11/2020,11.03,11.30,0.00 (0.00 %),"43,610","490,000,000",0,0,11.30,11.30,11.15
20/11/2020,11.03,11.30,0.00 (0.00 %),"114,920","1,296,000,000",0,0,11.30,11.35,11.15
19/11/2020,11.03,11.30,0.00 (0.00 %),"123,910","1,394,000,000","1,062,000","12,000,600,000",11.25,11.30,11.20
18/11/2020,11.03,11.30,0.00 (0.00 %),"220,550","2,475,000,000",0,0,11.25,11.30,11.15
17/11/2020,11.03,11.30,0.00 (0.00 %),"133,650","1,506,000,000",0,0,11.35,11.35,11.20
16/11/2020,11.03,11.30,-0.05 (-0.44 %),"181,750","2,043,000,000",0,0,11.40,11.40,11.10
13/11/2020,11.08,11.35,-0.05 (-0.44 %),"122,950","1,388,000,000",0,0,11.40,11.45,11.20
12/11/2020,11.13,11.40,0.20 (1.79 %),"150,280","1,700,000,000",0,0,11.30,11.50,11.10
11/11/2020,10.93,11.20,0.20 (1.82 %),"283,270","3,154,000,000",0,0,10.95,11.50,10.90
10/11/2020,10.74,11.00,0.30 (2.80 %),"406,260","4,382,000,000",0,0,10.75,11.00,10.55
09/11/2020,10.44,10.70,0.00 (0.00 %),"255,120","2,728,000,000",0,0,10.75,10.80,10.60
06/11/2020,10.44,10.70,0.15 (1.42 %),"257,950","2,756,000,000",0,0,10.55,11.00,10.55
05/11/2020,10.30,10.55,0.00 (0.00 %),"90,510","951,000,000",0,0,10.60,10.60,10.45
04/11/2020,10.30,10.55,0.00 (0.00 %),"85,060","896,000,000",0,0,10.60,10.60,10.50
03/11/2020,10.30,10.55,-0.05 (-0.47 %),"76,370","805,000,000",0,0,10.60,10.65,10.45
02/11/2020,10.35,10.60,-0.05 (-0.47 %),"49,890","527,000,000",0,0,10.65,10.65,10.45
30/10/2020,10.40,10.65,0.00 (0.00 %),"52,390","554,000,000",0,0,10.60,10.65,10.45
29/10/2020,10.40,10.65,0.00 (0.00 %),"78,430","825,000,000",0,0,10.60,10.65,10.40
28/10/2020,10.40,10.65,-0.05 (-0.47 %),"120,210","1,274,000,000",0,0,10.65,10.70,10.45
27/10/2020,10.44,10.70,-0.10 (-0.93 %),"121,090","1,302,000,000",0,0,10.80,11.00,10.40
26/10/2020,10.54,10.80,0.05 (0.47 %),"91,490","984,000,000","764,000","8,213,000,000",10.80,10.90,10.70
23/10/2020,10.49,10.75,0.05 (0.47 %),"107,860","1,157,000,000",0,0,10.80,10.80,10.65
22/10/2020,10.44,10.70,0.10 (0.94 %),"255,650","2,716,000,000",0,0,10.60,10.70,10.50
21/10/2020,10.35,10.60,0.10 (0.95 %),"120,340","1,268,000,000",0,0,10.60,10.65,10.45
20/10/2020,10.25,10.50,0.10 (0.96 %),"168,920","1,739,000,000",0,0,10.00,10.70,10.00
19/10/2020,10.15,10.40,-0.30 (-2.80 %),"230,180","2,379,000,000",0,0,10.75,10.75,10.10
16/10/2020,10.44,10.70,-0.40 (-3.60 %),"263,540","2,815,000,000",0,0,10.80,11.00,10.60
15/10/2020,10.83,11.10,-0.10 (-0.89 %),"159,460","1,745,000,000",0,0,11.15,11.15,10.80
14/10/2020,10.93,11.20,-0.05 (-0.44 %),"169,700","1,874,000,000",0,0,11.20,11.20,10.95
13/10/2020,10.98,11.25,-0.05 (-0.44 %),"168,390","1,870,000,000",0,0,11.30,11.30,11.00
12/10/2020,11.03,11.30,-0.05 (-0.44 %),"171,800","1,922,000,000",0,0,11.30,11.30,11.05
09/10/2020,11.08,11.35,0.00 (0.00 %),"194,390","2,194,000,000",0,0,11.40,11.45,11.15
08/10/2020,11.08,11.35,-0.05 (-0.44 %),"200,300","2,256,000,000",0,0,11.40,11.40,11.15
07/10/2020,11.13,11.40,0.00 (0.00 %),"293,200","3,306,000,000",0,0,11.40,11.40,11.20
06/10/2020,11.13,11.40,0.00 (0.00 %),"144,000","1,627,000,000",0,0,11.40,11.45,11.20
05/10/2020,11.13,11.40,-0.05 (-0.44 %),"203,840","2,300,000,000","1,950,000","21,645,000,000",11.50,11.50,11.20
02/10/2020,11.18,11.45,-0.05 (-0.43 %),"235,760","2,664,000,000","3,750,000","42,000,000,000",11.40,11.50,11.20
01/10/2020,11.23,11.50,-0.05 (-0.43 %),"136,150","1,538,000,000",0,0,11.55,11.55,11.10
30/09/2020,11.27,11.55,0.05 (0.43 %),"213,040","2,391,000,000",0,0,11.45,11.55,11.00
29/09/2020,11.23,11.50,-0.60 (-4.96 %),"362,360","4,189,000,000",0,0,12.15,12.20,11.30
28/09/2020,11.81,12.10,0.00 (0.00 %),"198,560","2,386,000,000",0,0,12.25,12.50,11.80
25/09/2020,11.81,12.10,0.10 (0.83 %),"251,240","3,031,000,000",0,0,12.05,12.50,11.90
24/09/2020,11.71,12.00,0.20 (1.69 %),"512,530","6,147,000,000",0,0,11.90,12.30,11.80
23/09/2020,11.52,11.80,0.50 (4.42 %),"516,360","5,916,000,000",0,0,11.25,12.00,11.10
22/09/2020,11.03,11.30,0.00 (0.00 %),"256,180","2,858,000,000",0,0,11.30,11.30,11.05
21/09/2020,11.03,11.30,-0.05 (-0.44 %),"290,930","3,248,000,000",0,0,11.30,11.35,11.00
18/09/2020,11.08,11.35,-0.15 (-1.30 %),"251,200","2,833,000,000",0,0,11.50,11.50,11.10
17/09/2020,11.23,11.50,0.00 (0.00 %),"298,620","3,421,000,000",0,0,11.50,11.75,11.25
16/09/2020,11.23,11.50,-0.05 (-0.43 %),"230,750","2,649,000,000",0,0,11.45,11.60,11.25
15/09/2020,11.27,11.55,0.05 (0.43 %),"335,900","3,847,000,000",0,0,11.60,11.60,11.20
14/09/2020,11.23,11.50,0.05 (0.44 %),"348,580","3,983,000,000",0,0,11.55,11.70,11.25
11/09/2020,11.18,11.45,0.05 (0.44 %),"352,990","4,032,000,000",0,0,11.35,11.60,11.25
10/09/2020,11.13,11.40,0.25 (2.24 %),"518,310","5,873,000,000",0,0,11.20,11.50,11.10
09/09/2020,10.88,11.15,-0.10 (-0.89 %),"217,480","2,392,000,000",0,0,11.20,11.20,10.90
08/09/2020,10.98,11.25,0.05 (0.45 %),"234,810","2,608,000,000",0,0,11.10,11.30,11.00
07/09/2020,10.93,11.20,-0.40 (-3.45 %),"417,470","4,702,000,000",0,0,11.20,11.60,10.95
04/09/2020,11.32,11.60,-0.20 (-1.69 %),"239,510","2,745,000,000",0,0,11.70,11.70,11.30
03/09/2020,11.52,11.80,-2.00 (-14.49 %),"285,580","3,358,000,000",0,0,11.40,11.80,11.40
01/09/2020,10.78,13.80,0.00 (0.00 %),"330,500","4,528,000,000",0,0,13.80,13.80,13.55
31/08/2020,10.78,13.80,-0.20 (-1.43 %),"371,870","5,169,000,000",0,0,14.10,14.10,13.65
28/08/2020,10.93,14.00,0.55 (4.09 %),"511,070","7,113,000,000",0,0,13.65,14.15,13.45
27/08/2020,10.50,13.45,0.25 (1.89 %),"382,210","5,065,000,000",0,0,13.10,13.70,12.90
26/08/2020,10.31,13.20,-0.40 (-2.94 %),"485,120","6,468,000,000",0,0,13.50,13.70,13.00
25/08/2020,10.62,13.60,0.85 (6.67 %),"455,890","6,190,000,000",0,0,13.55,13.60,13.20
24/08/2020,9.96,12.75,0.80 (6.69 %),"300,820","3,820,000,000",0,0,12.50,12.75,12.50
21/08/2020,9.33,11.95,0.55 (4.82 %),"507,870","5,947,000,000","2,200,000","24,200,000,000",11.60,11.95,11.40
20/08/2020,8.90,11.40,0.00 (0.00 %),"182,360","2,087,000,000",0,0,11.30,11.60,11.25
19/08/2020,8.90,11.40,-0.20 (-1.72 %),"221,790","2,528,000,000",0,0,11.60,11.70,11.20
18/08/2020,9.06,11.60,0.00 (0.00 %),"80,550","932,000,000",0,0,11.50,11.65,11.45
17/08/2020,9.06,11.60,0.10 (0.87 %),"117,270","1,346,000,000",0,0,11.60,11.95,11.30
14/08/2020,8.98,11.50,0.15 (1.32 %),"262,930","2,996,000,000",0,0,11.40,11.60,11.15
13/08/2020,8.86,11.35,0.15 (1.34 %),"123,800","1,398,000,000",0,0,11.15,11.40,11.10
12/08/2020,8.75,11.20,0.00 (0.00 %),"85,000","944,000,000",0,0,11.20,11.20,11.00
11/08/2020,8.75,11.20,-0.10 (-0.88 %),"108,860","1,215,000,000",0,0,11.30,11.30,11.00
10/08/2020,8.82,11.30,-0.20 (-1.74 %),"154,920","1,727,000,000",0,0,11.60,11.60,11.00
07/08/2020,8.98,11.50,-0.25 (-2.13 %),"87,040","986,000,000",0,0,11.70,11.75,11.15
06/08/2020,9.18,11.75,0.55 (4.91 %),"200,510","2,302,000,000",0,0,11.20,11.95,11.20
05/08/2020,8.75,11.20,0.00 (0.00 %),"132,770","1,472,000,000",0,0,11.20,11.25,10.95
04/08/2020,8.75,11.20,0.10 (0.90 %),"203,470","2,238,000,000",0,0,11.10,11.30,10.80
03/08/2020,8.67,11.10,0.10 (0.91 %),"143,440","1,574,000,000",0,0,11.00,11.20,10.80
31/07/2020,8.59,11.00,0.05 (0.46 %),"112,960","1,222,000,000",0,0,10.95,11.00,10.60
30/07/2020,8.55,10.95,0.05 (0.46 %),"56,650","616,000,000",0,0,10.85,11.00,10.70
29/07/2020,8.51,10.90,-0.60 (-5.22 %),"72,550","786,000,000","650,000","7,150,000,000",11.00,11.40,10.70
28/07/2020,8.98,11.50,0.50 (4.55 %),"117,980","1,273,000,000","2,400,000","26,400,000,000",11.00,11.75,10.50
27/07/2020,8.59,11.00,-0.80 (-6.78 %),"103,310","1,162,000,000",0,0,11.05,11.90,11.00
24/07/2020,9.21,11.80,-0.30 (-2.48 %),"98,510","1,153,000,000",0,0,12.10,12.15,11.30
23/07/2020,9.45,12.10,0.00 (0.00 %),"65,230","779,000,000",0,0,12.00,12.10,11.80
22/07/2020,9.45,12.10,0.10 (0.83 %),"153,780","1,846,000,000","550,000","6,765,000,000",12.10,12.20,11.90
21/07/2020,9.37,12.00,0.00 (0.00 %),"95,220","1,134,000,000",0,0,12.00,12.20,11.80
20/07/2020,9.37,12.00,-0.25 (-2.04 %),"159,930","1,946,000,000",0,0,12.00,12.60,11.80
17/07/2020,9.57,12.25,0.00 (0.00 %),"98,820","1,204,000,000",0,0,12.20,12.50,12.00
16/07/2020,9.57,12.25,-0.05 (-0.41 %),"125,640","1,525,000,000",0,0,12.35,12.35,12.00
15/07/2020,9.60,12.30,0.10 (0.82 %),"209,530","2,538,000,000",0,0,12.20,12.40,11.80
14/07/2020,9.53,12.20,0.20 (1.67 %),"174,910","2,097,000,000",0,0,12.00,12.20,11.75
13/07/2020,9.37,12.00,0.10 (0.84 %),"79,870","952,000,000",0,0,12.00,12.10,11.80
10/07/2020,9.29,11.90,-0.30 (-2.46 %),"135,340","1,628,000,000",0,0,12.20,12.30,11.80
09/07/2020,9.53,12.20,0.10 (0.83 %),"137,190","1,652,000,000",0,0,12.10,12.30,11.85
08/07/2020,9.45,12.10,-0.35 (-2.81 %),"73,900","890,000,000",0,0,12.45,12.45,11.85
07/07/2020,9.72,12.45,0.05 (0.40 %),"125,020","1,546,000,000",0,0,12.40,12.65,12.00
06/07/2020,9.68,12.40,0.10 (0.81 %),"157,990","1,907,000,000",0,0,12.30,12.75,11.70
03/07/2020,9.60,12.30,0.10 (0.82 %),"121,590","1,469,000,000",0,0,12.00,12.30,11.70
02/07/2020,9.53,12.20,0.60 (5.17 %),"103,960","1,222,000,000",0,0,11.70,12.30,10.80
01/07/2020,9.06,11.60,0.35 (3.11 %),"199,170","2,225,000,000",0,0,10.50,12.00,10.50
30/06/2020,8.78,11.25,-0.80 (-6.64 %),"187,560","2,125,000,000",0,0,11.30,11.85,11.25
29/06/2020,9.41,12.05,-0.90 (-6.95 %),"91,770","1,108,000,000",0,0,12.10,12.50,12.05
26/06/2020,10.11,12.95,-0.95 (-6.83 %),"178,470","2,334,000,000",0,0,13.50,13.90,12.95
25/06/2020,10.85,13.90,0.60 (4.51 %),"506,250","7,004,000,000",0,0,14.20,14.20,13.30
24/06/2020,10.39,13.30,0.85 (6.83 %),"154,300","2,049,000,000",0,0,13.30,13.30,12.70
23/06/2020,9.72,12.45,0.80 (6.87 %),"267,450","3,254,000,000",0,0,11.40,12.45,11.40
22/06/2020,9.10,11.65,0.15 (1.30 %),"256,190","2,931,000,000",0,0,11.40,11.65,11.15
19/06/2020,8.98,11.50,0.10 (0.88 %),"229,110","2,576,000,000",0,0,11.30,11.50,11.00
18/06/2020,8.90,11.40,-0.15 (-1.30 %),"157,970","1,767,000,000",0,0,11.40,11.60,10.95
16/06/2020,8.98,11.50,-0.05 (-0.43 %),"257,220","2,839,000,000",0,0,10.90,11.55,10.80
15/06/2020,9.02,11.55,-0.85 (-6.85 %),"253,110","2,934,000,000",0,0,12.15,12.15,11.55
12/06/2020,9.68,12.40,-0.90 (-6.77 %),"230,700","2,892,000,000",0,0,13.30,13.30,12.40
11/06/2020,10.39,13.30,-0.65 (-4.66 %),"164,310","2,231,000,000",0,0,13.95,13.95,13.30
10/06/2020,10.89,13.95,-0.50 (-3.46 %),"275,930","3,786,000,000",0,0,14.00,14.10,13.50
09/06/2020,11.28,14.45,0.05 (0.35 %),"138,840","1,983,000,000",0,0,14.40,14.45,14.10
08/06/2020,11.24,14.40,0.05 (0.35 %),"160,820","2,283,000,000",0,0,14.30,14.40,14.05
05/06/2020,11.21,14.35,0.05 (0.35 %),"128,550","1,827,000,000",0,0,14.05,14.35,14.00
04/06/2020,11.17,14.30,0.10 (0.70 %),"142,300","2,012,000,000",0,0,14.20,14.50,13.95
03/06/2020,11.09,14.20,0.10 (0.71 %),"136,950","1,930,000,000","756,210","10,662,561,000",14.20,14.20,14.00
02/06/2020,11.01,14.10,0.05 (0.36 %),"100,240","1,408,000,000",0,0,14.05,14.25,13.80
01/06/2020,10.97,14.05,0.05 (0.36 %),"234,490","3,270,000,000",0,0,14.00,14.05,13.75
29/05/2020,10.93,14.00,0.10 (0.72 %),"113,420","1,574,000,000",0,0,14.00,14.00,13.60
28/05/2020,10.85,13.90,0.05 (0.36 %),"103,110","1,425,000,000",0,0,13.85,13.95,13.50
27/05/2020,10.82,13.85,-0.40 (-2.81 %),"111,050","1,542,000,000",0,0,14.25,14.25,13.80
26/05/2020,11.13,14.25,0.05 (0.35 %),"158,340","2,235,000,000",0,0,14.20,14.25,13.85
25/05/2020,11.09,14.20,0.00 (0.00 %),"156,330","2,200,000,000",0,0,13.90,14.30,13.90
22/05/2020,11.09,14.20,0.20 (1.43 %),"227,050","3,168,000,000",0,0,14.00,14.20,13.75
21/05/2020,10.93,14.00,0.15 (1.08 %),"222,900","3,116,000,000",0,0,13.80,14.10,13.80
20/05/2020,10.82,13.85,-0.65 (-4.48 %),"227,880","3,211,000,000",0,0,14.50,14.60,13.85
19/05/2020,11.32,14.50,0.10 (0.69 %),"227,310","3,291,000,000",0,0,14.40,14.70,14.35
18/05/2020,11.24,14.40,-0.30 (-2.04 %),"130,190","1,876,000,000",0,0,14.50,14.80,14.20
15/05/2020,11.48,14.70,0.15 (1.03 %),"254,320","3,713,000,000",0,0,14.55,15.00,14.40
14/05/2020,11.36,14.55,-0.45 (-3.00 %),"203,350","2,961,000,000",0,0,14.70,15.00,14.40
13/05/2020,11.71,15.00,-0.45 (-2.91 %),"169,550","2,534,000,000",0,0,15.20,15.45,14.70
12/05/2020,12.06,15.45,0.55 (3.69 %),"158,790","2,422,000,000",0,0,15.25,15.45,15.00
11/05/2020,11.64,14.90,-0.40 (-2.61 %),"230,270","3,392,000,000",0,0,14.90,15.50,14.50
08/05/2020,11.95,15.30,0.00 (0.00 %),"299,560","4,428,000,000",0,0,15.00,15.30,14.50
07/05/2020,11.95,15.30,-0.60 (-3.77 %),"109,900","1,683,000,000",0,0,16.00,16.00,15.00
06/05/2020,12.42,15.90,1.00 (6.71 %),"150,420","2,341,000,000",0,0,14.45,15.90,14.45
05/05/2020,11.64,14.90,-0.60 (-3.87 %),"347,130","5,073,000,000",0,0,14.45,16.00,14.45
04/05/2020,12.10,15.50,-1.15 (-6.91 %),"50,130","777,000,000",0,0,15.50,15.50,15.50
