date,recalibrate,close,change,KLKL,GTKL,KLTT,GTTT,Open,Highest,Lowest
15/05/2020,6.79,9.66,-0.59 (-5.76 %)," ","2,900","30,000,000",0,0,10.25,10.30,9.66
14/05/2020,7.20,10.25,0.05 (0.49 %)," ","1,790","18,000,000",0,0,10.25,10.30,10.25
13/05/2020,7.17,10.20,0.15 (1.49 %)," ","2,650","27,000,000",0,0,10.15,10.20,10.15
12/05/2020,7.06,10.05,0.20 (2.03 %)," ","3,160","32,000,000",0,0,10.20,10.20,10.00
11/05/2020,6.92,9.85,0.16 (1.65 %)," ","2,570","25,000,000",0,0,9.85,9.90,9.80
08/05/2020,6.81,9.69,-0.21 (-2.12 %)," ","2,770","27,000,000",0,0,9.55,9.78,9.55
07/05/2020,6.96,9.90,-0.04 (-0.40 %)," ","2,030","20,000,000",0,0,9.90,9.90,9.85
06/05/2020,6.98,9.94,-0.06 (-0.60 %)," ","2,450","24,000,000",0,0,9.95,9.95,9.55
05/05/2020,7.03,10.00,-0.30 (-2.91 %)," ","2,010","20,000,000",0,0,10.00,10.30,10.00
04/05/2020,7.24,10.30,0.30 (3.00 %)," ","3,070","31,000,000",0,0,10.00,10.30,10.00
29/04/2020,7.03,10.00,-0.25 (-2.44 %)," ","2,820","28,000,000",0,0,10.00,10.25,9.66
28/04/2020,7.20,10.25,-0.05 (-0.49 %)," ","2,880","29,000,000",0,0,10.30,10.30,10.00
27/04/2020,7.24,10.30,0.30 (3.00 %)," ","2,750","28,000,000",0,0,10.30,10.40,10.25
24/04/2020,7.03,10.00,0.00 (0.00 %)," ","2,610","26,000,000",0,0,10.00,10.05,9.99
23/04/2020,7.03,10.00,-0.10 (-0.99 %)," ","3,110","31,000,000",0,0,10.05,10.05,9.95
22/04/2020,7.10,10.10,-0.35 (-3.35 %)," ","3,100","31,000,000",0,0,10.20,10.20,10.10
21/04/2020,7.34,10.45,-0.15 (-1.42 %)," ","2,670","28,000,000",0,0,10.55,10.55,10.45
20/04/2020,7.45,10.60,0.60 (6.00 %)," ","3,510","37,000,000",0,0,10.50,10.70,10.40
17/04/2020,7.03,10.00,0.54 (5.71 %)," ","9,640","94,000,000",0,0,10.10,10.10,9.60
16/04/2020,6.65,9.46,-0.64 (-6.34 %)," ","2,840","30,000,000",0,0,10.70,10.75,9.46
15/04/2020,7.10,10.10,-0.30 (-2.88 %)," ","3,210","34,000,000",0,0,10.10,10.90,10.10
14/04/2020,7.31,10.40,-0.05 (-0.48 %)," ","1,040","11,000,000",0,0,9.72,10.45,9.72
13/04/2020,7.34,10.45,0.00 (0.00 %)," ",10,0,0,0,10.45,10.45,10.45
10/04/2020,7.34,10.45,0.00 (0.00 %)," ","2,010","21,000,000",0,0,10.45,10.45,10.40
09/04/2020,7.34,10.45,-0.10 (-0.95 %)," ","1,320","14,000,000",0,0,10.45,10.45,10.45
08/04/2020,7.41,10.55,-0.05 (-0.47 %)," ","11,960","127,000,000",0,0,10.55,11.00,10.55
07/04/2020,7.45,10.60,0.65 (6.53 %)," ","2,010","21,000,000",0,0,10.15,10.60,10.15
06/04/2020,6.99,9.95,0.00 (0.00 %)," ",0,0,0,0,9.95,9.95,9.95
03/04/2020,6.99,9.95,0.53 (5.63 %)," ",10,0,0,0,9.95,9.95,9.95
01/04/2020,6.62,9.42,-0.68 (-6.73 %)," ","28,820","288,000,000",0,0,9.95,10.80,9.42
31/03/2020,7.10,10.10,0.47 (4.88 %)," ","1,510","15,000,000",0,0,9.03,10.10,9.03
30/03/2020,6.77,9.63,-0.72 (-6.96 %)," ","2,480","25,000,000",0,0,10.20,10.20,9.63
27/03/2020,7.27,10.35,-0.60 (-5.48 %)," ","2,110","22,000,000",0,0,10.30,10.35,10.30
26/03/2020,7.69,10.95,0.50 (4.78 %)," ","3,010","33,000,000",0,0,10.95,10.95,10.90
25/03/2020,7.34,10.45,0.35 (3.47 %)," ","4,210","42,000,000",0,0,9.50,10.45,9.50
24/03/2020,7.10,10.10,0.45 (4.66 %)," ","2,640","27,000,000",0,0,10.00,10.10,10.00
23/03/2020,6.78,9.65,-0.70 (-6.76 %)," ","3,910","43,000,000",0,0,10.80,11.05,9.65
20/03/2020,7.27,10.35,-0.60 (-5.48 %)," ","2,370","24,000,000",0,0,10.50,10.50,10.20
19/03/2020,7.69,10.95,-0.05 (-0.45 %)," ","2,860","31,000,000",0,0,10.60,10.95,10.25
18/03/2020,7.73,11.00,0.65 (6.28 %)," ","4,750","50,000,000",0,0,10.30,11.00,10.30
17/03/2020,7.27,10.35,0.05 (0.49 %)," ","5,870","60,000,000",0,0,10.35,10.35,10.10
16/03/2020,7.24,10.30,0.30 (3.00 %)," ","5,590","57,000,000",0,0,10.20,10.35,10.00
13/03/2020,7.03,10.00,-0.30 (-2.91 %)," ","1,160","12,000,000",0,0,10.30,10.30,9.60
12/03/2020,7.24,10.30,0.20 (1.98 %)," ","1,750","18,000,000",0,0,9.45,10.40,9.45
11/03/2020,7.10,10.10,-0.10 (-0.98 %)," ",950,"10,000,000",0,0,10.20,10.30,10.10
10/03/2020,7.17,10.20,0.20 (2.00 %)," ","1,590","16,000,000",0,0,10.20,10.40,9.35
09/03/2020,7.03,10.00,-0.40 (-3.85 %)," ","4,990","49,000,000",0,0,9.69,10.60,9.69
06/03/2020,7.31,10.40,0.00 (0.00 %)," ",740,"8,000,000",0,0,10.35,10.50,10.35
05/03/2020,7.31,10.40,0.40 (4.00 %)," ",230,"2,000,000",0,0,10.40,10.40,10.40
04/03/2020,7.03,10.00,-0.60 (-5.66 %)," ",20,0,0,0,9.91,10.00,9.91
03/03/2020,7.45,10.60,-0.10 (-0.93 %)," ",870,"9,000,000",0,0,9.97,10.80,9.97
02/03/2020,7.52,10.70,0.10 (0.94 %)," ","3,600","38,000,000",0,0,10.20,10.90,10.20
28/02/2020,7.45,10.60,0.55 (5.47 %)," ","7,830","82,000,000",0,0,10.50,10.60,9.55
27/02/2020,7.06,10.05,-0.65 (-6.07 %)," ","1,700","17,000,000",0,0,10.05,10.05,9.99
26/02/2020,7.52,10.70,0.00 (0.00 %)," ",0,0,0,0,10.70,10.70,10.70
25/02/2020,7.52,10.70,-0.20 (-1.83 %)," ","1,400","15,000,000",0,0,10.30,10.70,10.30
24/02/2020,7.66,10.90,0.60 (5.83 %)," ","2,170","23,000,000",0,0,10.30,10.90,9.95
21/02/2020,7.24,10.30,0.20 (1.98 %)," ","2,550","26,000,000",0,0,9.95,10.70,9.90
20/02/2020,7.10,10.10,-0.10 (-0.98 %)," ",300,"3,000,000",0,0,10.10,10.10,10.10
19/02/2020,7.17,10.20,0.05 (0.49 %)," ","3,260","33,000,000",0,0,9.55,10.25,9.55
18/02/2020,7.13,10.15,0.00 (0.00 %)," ",0,0,0,0,10.15,10.15,10.15
17/02/2020,7.13,10.15,0.00 (0.00 %)," ",0,0,0,0,10.15,10.15,10.15
14/02/2020,7.13,10.15,0.00 (0.00 %)," ",610,"6,000,000",0,0,9.50,10.15,9.50
13/02/2020,7.13,10.15,0.00 (0.00 %)," ",900,"9,000,000",0,0,10.05,10.15,10.05
12/02/2020,7.13,10.15,0.65 (6.84 %)," ",730,"7,000,000",0,0,9.50,10.15,9.50
11/02/2020,6.68,9.50,-0.13 (-1.35 %)," ",10,0,0,0,9.50,9.50,9.50
10/02/2020,6.77,9.63,0.00 (0.00 %)," ",190,"2,000,000",0,0,9.63,9.63,9.63
07/02/2020,6.77,9.63,0.48 (5.25 %)," ",500,"5,000,000",0,0,9.63,9.63,9.63
06/02/2020,6.43,9.15,-0.50 (-5.18 %)," ","1,250","11,000,000",0,0,9.35,9.35,9.15
05/02/2020,6.78,9.65,-0.35 (-3.50 %)," ",10,0,0,0,9.65,9.65,9.65
04/02/2020,7.03,10.00,0.00 (0.00 %)," ",350,"3,000,000",0,0,9.55,10.05,9.55
03/02/2020,7.03,10.00,-0.25 (-2.44 %)," ",190,"2,000,000",0,0,10.00,10.25,10.00
31/01/2020,7.20,10.25,0.40 (4.06 %)," ",10,0,0,0,10.25,10.25,10.25
30/01/2020,6.92,9.85,-0.15 (-1.50 %)," ","1,850","19,000,000",0,0,10.05,10.70,9.85
22/01/2020,7.03,10.00,0.00 (0.00 %)," ",0,0,0,0,10.00,10.00,10.00
21/01/2020,7.03,10.00,-0.15 (-1.48 %)," ","1,260","13,000,000",0,0,9.75,10.25,9.75
20/01/2020,7.13,10.15,-0.30 (-2.87 %)," ","1,300","13,000,000",0,0,10.20,10.20,10.15
17/01/2020,7.34,10.45,-0.15 (-1.42 %)," ",310,"3,000,000",0,0,9.87,10.45,9.87
16/01/2020,7.45,10.60,-0.40 (-3.64 %)," ","4,210","44,000,000",0,0,10.70,10.70,10.25
15/01/2020,7.73,11.00,-0.05 (-0.45 %)," ","4,670","51,000,000",0,0,10.30,11.00,10.30
14/01/2020,7.76,11.05,-0.15 (-1.34 %)," ","4,090","45,000,000",0,0,10.45,11.10,10.45
13/01/2020,7.87,11.20,-0.05 (-0.44 %)," ","8,290","88,000,000",0,0,10.80,11.25,10.50
10/01/2020,7.90,11.25,-0.10 (-0.88 %)," ","5,920","66,000,000",0,0,10.85,11.25,10.65
09/01/2020,7.98,11.35,-0.05 (-0.44 %)," ","6,160","70,000,000",0,0,11.30,11.35,11.30
08/01/2020,8.01,11.40,-0.15 (-1.30 %)," ","1,500","17,000,000",0,0,11.05,11.50,10.80
07/01/2020,8.12,11.55,-0.25 (-2.12 %)," ","5,400","62,000,000",0,0,11.20,11.60,11.05
06/01/2020,8.29,11.80,-0.20 (-1.67 %)," ","7,220","84,000,000",0,0,11.50,11.80,11.50
03/01/2020,8.43,12.00,0.45 (3.90 %)," ","3,100","34,000,000",0,0,10.85,12.00,10.75
02/01/2020,8.12,11.55,-0.85 (-6.85 %)," ","3,340","39,000,000",0,0,11.65,11.65,11.55
31/12/2019,8.71,12.40,0.75 (6.44 %)," ","24,430","294,000,000",0,0,11.20,12.40,10.85
30/12/2019,8.19,11.65,0.75 (6.88 %)," ","9,110","101,000,000",0,0,10.85,11.65,10.65
27/12/2019,7.66,10.90,0.25 (2.35 %)," ","7,080","76,000,000",0,0,10.65,10.90,10.65
26/12/2019,7.48,10.65,0.55 (5.45 %)," ","7,040","73,000,000",0,0,10.30,10.65,10.25
25/12/2019,7.10,10.10,0.05 (0.50 %)," ","2,610","27,000,000",0,0,10.50,10.50,10.10
24/12/2019,7.06,10.05,-0.75 (-6.94 %)," ","3,470","38,000,000",0,0,11.05,11.30,10.05
23/12/2019,7.59,10.80,-0.10 (-0.92 %)," ","4,920","53,000,000",0,0,10.80,10.90,10.55
20/12/2019,7.66,10.90,-0.25 (-2.24 %)," ","3,630","40,000,000",0,0,10.75,11.15,10.65
19/12/2019,7.83,11.15,0.00 (0.00 %)," ","5,640","62,000,000",0,0,10.85,11.15,10.75
18/12/2019,7.83,11.15,0.00 (0.00 %)," ","6,930","77,000,000",0,0,11.10,11.15,11.05
17/12/2019,7.83,11.15,0.25 (2.29 %)," ","6,810","76,000,000",0,0,11.15,11.20,11.10
16/12/2019,7.66,10.90,0.00 (0.00 %)," ",0,0,0,0,10.90,10.90,10.90
13/12/2019,7.66,10.90,-0.10 (-0.91 %)," ","5,470","61,000,000",0,0,10.80,11.20,10.80
12/12/2019,7.73,11.00,-0.35 (-3.08 %)," ","1,320","15,000,000",0,0,11.00,11.20,11.00
11/12/2019,7.98,11.35,0.00 (0.00 %)," ",0,0,0,0,11.35,11.35,11.35
10/12/2019,7.98,11.35,-0.10 (-0.87 %)," ","6,970","79,000,000",0,0,11.40,11.40,11.30
09/12/2019,8.05,11.45,0.45 (4.09 %)," ","3,410","37,000,000",0,0,10.85,11.45,10.80
06/12/2019,7.73,11.00,-0.35 (-3.08 %)," ",110,"1,000,000",0,0,11.00,11.00,11.00
05/12/2019,7.98,11.35,-0.05 (-0.44 %)," ","5,410","62,000,000",0,0,11.30,11.50,11.30
04/12/2019,8.01,11.40,0.00 (0.00 %)," ","4,710","53,000,000",0,0,11.30,11.40,11.30
03/12/2019,8.01,11.40,-0.45 (-3.80 %)," ","3,220","37,000,000",0,0,11.60,11.65,11.40
02/12/2019,8.33,11.85,0.75 (6.76 %)," ","8,410","95,000,000",0,0,11.15,11.85,11.10
29/11/2019,7.80,11.10,-0.30 (-2.63 %)," ","8,130","92,000,000",0,0,11.30,11.35,11.10
28/11/2019,8.01,11.40,0.00 (0.00 %)," ","12,410","140,000,000",0,0,11.35,11.40,11.20
27/11/2019,8.01,11.40,-0.10 (-0.87 %)," ","7,350","84,000,000",0,0,11.40,11.40,11.10
26/11/2019,8.08,11.50,0.00 (0.00 %)," ","5,000","59,000,000",0,0,11.95,12.00,11.10
25/11/2019,8.08,11.50,0.30 (2.68 %)," ","8,570","97,000,000",0,0,11.90,11.90,10.55
22/11/2019,7.87,11.20,-0.20 (-1.75 %)," ","8,110","93,000,000",0,0,11.50,11.50,11.20
21/11/2019,8.01,11.40,0.25 (2.24 %)," ","6,270","70,000,000",0,0,11.15,11.40,11.00
20/11/2019,7.83,11.15,0.10 (0.90 %)," ","5,580","63,000,000",0,0,11.20,11.25,11.15
19/11/2019,7.76,11.05,0.05 (0.45 %)," ","5,010","56,000,000",0,0,11.10,11.15,11.05
18/11/2019,7.73,11.00,0.45 (4.27 %)," ","10,100","108,000,000",0,0,10.45,11.00,10.45
15/11/2019,7.41,10.55,0.10 (0.96 %)," ","6,670","70,000,000",0,0,10.40,10.55,10.35
14/11/2019,7.34,10.45,0.10 (0.97 %)," ","9,980","103,000,000",0,0,10.20,10.45,10.15
13/11/2019,7.27,10.35,0.00 (0.00 %)," ","2,860","29,000,000",0,0,10.30,10.35,10.30
12/11/2019,7.27,10.35,0.05 (0.49 %)," ","5,020","52,000,000",0,0,10.30,10.35,10.30
11/11/2019,7.24,10.30,0.00 (0.00 %)," ","6,020","62,000,000",0,0,10.40,10.40,10.20
08/11/2019,7.24,10.30,-0.05 (-0.48 %)," ","2,760","28,000,000",0,0,10.15,10.35,10.15
07/11/2019,7.27,10.35,0.00 (0.00 %)," ","6,310","65,000,000",0,0,10.15,10.35,10.10
06/11/2019,7.27,10.35,0.05 (0.49 %)," ","6,210","64,000,000",0,0,10.30,10.35,10.25
05/11/2019,7.24,10.30,0.00 (0.00 %)," ","11,320","116,000,000",0,0,10.30,10.30,10.10
04/11/2019,7.24,10.30,0.00 (0.00 %)," ","6,080","63,000,000",0,0,10.30,10.40,10.20
01/11/2019,7.24,10.30,-0.15 (-1.44 %)," ","7,360","76,000,000",0,0,10.15,10.40,10.15
31/10/2019,7.34,10.45,0.00 (0.00 %)," ",0,0,0,0,10.45,10.45,10.45
30/10/2019,7.34,10.45,0.15 (1.46 %)," ","9,040","93,000,000",0,0,10.25,10.45,10.25
29/10/2019,7.24,10.30,0.00 (0.00 %)," ","12,370","122,000,000",0,0,9.95,10.30,9.58
28/10/2019,7.24,10.30,0.30 (3.00 %)," ","5,830","59,000,000",0,0,10.00,10.30,10.00
25/10/2019,7.03,10.00,-0.35 (-3.38 %)," ",560,"6,000,000",0,0,10.10,10.10,10.00
24/10/2019,7.27,10.35,0.15 (1.47 %)," ","5,100","52,000,000",0,0,10.80,10.80,10.00
23/10/2019,7.17,10.20,-0.30 (-2.86 %)," ","4,580","47,000,000",0,0,10.35,10.35,10.20
22/10/2019,7.38,10.50,-0.30 (-2.78 %)," ","2,270","24,000,000",0,0,10.60,10.60,10.50
21/10/2019,7.59,10.80,0.10 (0.93 %)," ","17,080","184,000,000",0,0,10.50,10.85,10.50
18/10/2019,7.52,10.70,0.00 (0.00 %)," ","9,620","102,000,000",0,0,10.60,10.70,10.20
17/10/2019,7.52,10.70,0.30 (2.88 %)," ","10,460","111,000,000",0,0,10.45,10.70,10.45
16/10/2019,7.31,10.40,0.40 (4.00 %)," ","15,950","164,000,000",0,0,10.15,10.60,9.90
15/10/2019,7.03,10.00,-0.20 (-1.96 %)," ","1,610","16,000,000",0,0,10.05,10.05,10.00
14/10/2019,7.17,10.20,0.00 (0.00 %)," ",0,0,0,0,10.20,10.20,10.20
11/10/2019,7.17,10.20,-0.10 (-0.97 %)," ","6,550","67,000,000",0,0,10.25,10.25,10.15
10/10/2019,7.24,10.30,0.00 (0.00 %)," ","10,240","105,000,000",0,0,10.25,10.30,10.20
09/10/2019,7.24,10.30,-0.20 (-1.90 %)," ","10,220","104,000,000",0,0,10.15,10.30,9.99
08/10/2019,7.38,10.50,-0.25 (-2.33 %)," ","3,120","33,000,000",0,0,10.50,10.60,10.30
07/10/2019,7.55,10.75,0.70 (6.97 %)," ","12,030","122,000,000",0,0,10.15,10.75,10.00
04/10/2019,7.06,10.05,-0.15 (-1.47 %)," ","6,540","66,000,000",0,0,10.20,10.20,10.05
03/10/2019,7.17,10.20,-0.15 (-1.45 %)," ","4,250","44,000,000",0,0,10.30,10.30,10.20
02/10/2019,7.27,10.35,-0.05 (-0.48 %)," ","6,020","62,000,000",0,0,10.30,10.35,10.30
01/10/2019,7.31,10.40,-0.05 (-0.48 %)," ","9,690","100,000,000",0,0,10.45,10.45,10.00
30/09/2019,7.34,10.45,0.05 (0.48 %)," ","11,700","121,000,000",0,0,10.30,10.45,10.20
27/09/2019,7.31,10.40,-0.10 (-0.95 %)," ","5,630","59,000,000",0,0,10.45,10.45,10.40
26/09/2019,7.38,10.50,0.00 (0.00 %)," ","5,140","54,000,000",0,0,10.50,10.50,10.50
25/09/2019,7.38,10.50,-0.10 (-0.94 %)," ","2,920","31,000,000",0,0,10.50,10.55,10.50
24/09/2019,7.45,10.60,-0.20 (-1.85 %)," ","13,410","143,000,000",0,0,10.65,10.75,10.60
23/09/2019,7.59,10.80,-0.05 (-0.46 %)," ","10,340","111,000,000",0,0,10.75,10.80,10.70
20/09/2019,7.62,10.85,-0.05 (-0.46 %)," ","4,630","50,000,000",0,0,11.00,11.00,10.80
19/09/2019,7.66,10.90,0.00 (0.00 %)," ","6,220","68,000,000",0,0,11.00,11.05,10.90
18/09/2019,7.66,10.90,-0.20 (-1.80 %)," ","6,820","74,000,000",0,0,10.95,10.95,10.75
17/09/2019,7.80,11.10,-0.05 (-0.45 %)," ","8,770","97,000,000",0,0,11.10,11.10,11.00
16/09/2019,7.83,11.15,0.00 (0.00 %)," ","10,970","123,000,000",0,0,11.20,11.30,10.90
13/09/2019,7.83,11.15,-0.10 (-0.89 %)," ","9,190","102,000,000",0,0,11.00,11.20,10.95
12/09/2019,7.90,11.25,-0.05 (-0.44 %)," ","3,640","41,000,000",0,0,11.15,11.25,11.15
11/09/2019,7.94,11.30,0.00 (0.00 %)," ","6,860","77,000,000",0,0,10.90,11.30,10.90
10/09/2019,7.94,11.30,-0.05 (-0.44 %)," ","4,980","56,000,000",0,0,11.25,11.30,11.25
09/09/2019,7.98,11.35,0.05 (0.44 %)," ","6,400","73,000,000",0,0,11.30,11.40,11.30
06/09/2019,7.94,11.30,-0.15 (-1.31 %)," ","5,630","64,000,000",0,0,11.00,11.30,10.75
05/09/2019,8.05,11.45,0.55 (5.05 %)," ","10,910","121,000,000",0,0,11.10,11.45,11.10
04/09/2019,7.66,10.90,-0.55 (-4.80 %)," ","10,320","113,000,000",0,0,11.45,11.45,10.80
03/09/2019,8.05,11.45,-0.20 (-1.72 %)," ","16,880","185,000,000",0,0,11.50,11.50,10.85
30/08/2019,8.19,11.65,-0.10 (-0.85 %)," ","4,990","55,000,000",0,0,11.00,11.65,10.95
29/08/2019,8.26,11.75,-0.10 (-0.84 %)," ","19,630","218,000,000",0,0,11.60,11.75,11.05
28/08/2019,8.33,11.85,0.05 (0.42 %)," ","17,300","195,000,000",0,0,11.35,11.90,11.00
27/08/2019,8.29,11.80,-0.10 (-0.84 %)," ","10,920","130,000,000",0,0,11.90,12.00,11.80
26/08/2019,8.36,11.90,0.00 (0.00 %)," ","10,160","121,000,000",0,0,11.85,11.95,11.85
23/08/2019,8.36,11.90,0.05 (0.42 %)," ","6,380","76,000,000",0,0,11.85,11.90,11.80
22/08/2019,8.33,11.85,0.05 (0.42 %)," ","10,980","127,000,000",0,0,11.30,11.85,11.10
21/08/2019,8.29,11.80,-0.10 (-0.84 %)," ","5,050","59,000,000",0,0,11.90,11.90,11.70
20/08/2019,8.36,11.90,0.20 (1.71 %)," ","10,250","121,000,000",0,0,11.85,11.90,11.70
19/08/2019,8.22,11.70,-0.20 (-1.68 %)," ","5,940","69,000,000",0,0,11.50,11.70,11.40
16/08/2019,8.36,11.90,-0.20 (-1.65 %)," ","12,360","147,000,000",0,0,12.05,12.10,11.50
15/08/2019,8.50,12.10,-0.10 (-0.82 %)," ","2,420","29,000,000",0,0,12.20,12.20,12.10
14/08/2019,8.57,12.20,-0.10 (-0.81 %)," ","7,670","94,000,000",0,0,11.95,12.30,11.95
13/08/2019,8.64,12.30,-0.15 (-1.20 %)," ","1,730","21,000,000",0,0,12.30,12.30,12.30
12/08/2019,8.75,12.45,-0.50 (-3.86 %)," ","4,660","59,000,000",0,0,12.85,12.85,12.45
09/08/2019,9.10,12.95,0.05 (0.39 %)," ","6,330","78,000,000",0,0,12.00,12.95,12.00
08/08/2019,9.06,12.90,0.00 (0.00 %)," ","9,620","124,000,000",0,0,12.95,13.00,12.90
07/08/2019,9.06,12.90,0.00 (0.00 %)," ","9,820","126,000,000",0,0,12.85,12.90,12.85
06/08/2019,9.06,12.90,0.05 (0.39 %)," ","18,140","233,000,000",0,0,12.85,12.90,12.80
05/08/2019,9.03,12.85,-0.10 (-0.77 %)," ","16,030","207,000,000",0,0,12.95,13.00,12.85
02/08/2019,9.10,12.95,0.00 (0.00 %)," ","2,550","33,000,000",0,0,12.95,12.95,12.95
01/08/2019,9.10,12.95,-0.05 (-0.38 %)," ","7,840","101,000,000",0,0,12.85,13.00,12.85
31/07/2019,9.13,13.00,0.00 (0.00 %)," ","7,440","96,000,000",0,0,13.05,13.05,12.85
30/07/2019,9.13,13.00,-0.15 (-1.14 %)," ","1,970","26,000,000",0,0,13.00,13.00,13.00
29/07/2019,9.24,13.15,0.00 (0.00 %)," ",0,0,0,0,13.15,13.15,13.15
26/07/2019,9.24,13.15,-0.05 (-0.38 %)," ","12,900","169,000,000",0,0,13.20,13.20,13.00
25/07/2019,9.27,13.20,0.20 (1.54 %)," ","14,550","191,000,000",0,0,13.10,13.20,13.10
24/07/2019,9.13,13.00,-0.20 (-1.52 %)," ","8,680","113,000,000",0,0,13.20,13.20,12.95
23/07/2019,9.27,13.20,-0.05 (-0.38 %)," ","12,260","162,000,000",0,0,13.20,13.20,13.15
22/07/2019,9.31,13.25,0.00 (0.00 %)," ","13,770","182,000,000",0,0,13.30,13.30,13.15
19/07/2019,9.31,13.25,0.05 (0.38 %)," ","13,890","184,000,000",0,0,13.25,13.30,13.00
18/07/2019,9.27,13.20,0.00 (0.00 %)," ","11,430","150,000,000",0,0,13.15,13.20,13.10
17/07/2019,9.27,13.20,0.00 (0.00 %)," ","13,900","183,000,000",0,0,13.20,13.20,13.15
16/07/2019,9.27,13.20,-0.05 (-0.38 %)," ","13,300","174,000,000",0,0,13.15,13.20,13.00
15/07/2019,9.31,13.25,0.00 (0.00 %)," ","12,500","165,000,000",0,0,13.25,13.30,13.20
12/07/2019,9.31,13.25,-0.05 (-0.38 %)," ","9,300","123,000,000",0,0,13.30,13.30,13.25
11/07/2019,9.35,13.30,0.05 (0.38 %)," ","12,500","166,000,000",0,0,13.30,13.30,13.25
10/07/2019,9.31,13.25,0.05 (0.38 %)," ","12,760","168,000,000",0,0,13.25,13.25,13.15
09/07/2019,9.27,13.20,0.05 (0.38 %)," ","10,410","137,000,000",0,0,13.20,13.25,13.15
08/07/2019,9.24,13.15,0.00 (0.00 %)," ","10,190","134,000,000",0,0,13.15,13.20,13.05
05/07/2019,9.24,13.15,-0.05 (-0.38 %)," ","7,330","96,000,000",0,0,13.20,13.20,13.05
04/07/2019,9.27,13.20,0.00 (0.00 %)," ","11,100","146,000,000",0,0,13.25,13.25,13.15
03/07/2019,9.27,13.20,-0.05 (-0.38 %)," ","10,600","140,000,000",0,0,13.00,13.20,12.90
02/07/2019,9.31,13.25,0.00 (0.00 %)," ","9,800","130,000,000",0,0,13.25,13.30,13.00
01/07/2019,9.31,13.25,0.00 (0.00 %)," ","11,170","148,000,000",0,0,13.25,13.35,13.00
28/06/2019,9.31,13.25,0.10 (0.76 %)," ","10,410","137,000,000",0,0,13.25,13.25,13.05
27/06/2019,9.24,13.15,-0.10 (-0.75 %)," ","8,400","110,000,000",0,0,13.15,13.20,12.90
26/06/2019,9.31,13.25,-0.10 (-0.75 %)," ","9,810","129,000,000",0,0,13.35,13.35,13.00
25/06/2019,9.38,13.35,-0.05 (-0.37 %)," ","13,210","176,000,000",0,0,13.40,13.45,13.00
24/06/2019,9.42,13.40,-0.15 (-1.11 %)," ","5,500","74,000,000",0,0,13.30,13.50,13.30
21/06/2019,9.52,13.55,0.00 (0.00 %)," ","9,900","133,000,000",0,0,13.55,13.60,13.15
20/06/2019,9.52,13.55,0.00 (0.00 %)," ","15,000","203,000,000",0,0,13.70,13.70,13.55
19/06/2019,9.52,13.55,0.45 (3.44 %)," ","13,810","186,000,000",0,0,13.55,13.55,13.35
18/06/2019,9.20,13.10,-0.45 (-3.32 %)," ","12,360","167,000,000",0,0,13.50,13.55,13.10
17/06/2019,9.52,13.55,0.00 (0.00 %)," ","15,220","206,000,000",0,0,13.55,13.55,13.50
14/06/2019,9.52,13.55,0.00 (0.00 %)," ","12,650","171,000,000",0,0,13.50,13.60,13.50
13/06/2019,9.52,13.55,0.10 (0.74 %)," ","10,300","139,000,000",0,0,13.50,13.55,13.45
12/06/2019,9.45,13.45,-0.15 (-1.10 %)," ","5,700","76,000,000",0,0,13.60,13.60,13.40
11/06/2019,9.56,13.60,0.10 (0.74 %)," ","11,800","160,000,000",0,0,13.50,13.60,13.45
10/06/2019,9.49,13.50,-0.10 (-0.74 %)," ","15,980","215,000,000",0,0,13.60,13.60,13.30
07/06/2019,9.56,13.60,-0.10 (-0.73 %)," ","8,510","116,000,000",0,0,13.80,13.80,13.60
06/06/2019,9.63,13.70,-0.10 (-0.72 %)," ","12,360","170,000,000",0,0,13.85,13.90,13.65
05/06/2019,9.70,13.80,0.10 (0.73 %)," ","15,500","213,000,000",0,0,13.65,13.85,13.65
04/06/2019,9.63,13.70,-0.05 (-0.36 %)," ","14,420","197,000,000",0,0,13.70,13.70,13.60
03/06/2019,9.66,13.75,-0.05 (-0.36 %)," ","13,450","184,000,000",0,0,13.70,13.80,13.65
31/05/2019,9.70,13.80,0.05 (0.36 %)," ","18,650","257,000,000",0,0,13.75,13.95,13.55
30/05/2019,9.66,13.75,-0.10 (-0.72 %)," ","11,680","160,000,000",0,0,13.85,13.85,13.40
29/05/2019,9.73,13.85,-0.10 (-0.72 %)," ","9,240","128,000,000",0,0,13.80,13.90,13.40
28/05/2019,9.80,13.95,0.10 (0.72 %)," ","11,290","157,000,000",0,0,13.85,14.00,13.85
27/05/2019,9.73,13.85,0.00 (0.00 %)," ","14,300","197,000,000",0,0,13.90,13.90,13.70
24/05/2019,9.73,13.85,0.00 (0.00 %)," ","12,930","180,000,000",0,0,13.85,14.00,13.85
23/05/2019,9.73,13.85,0.00 (0.00 %)," ","10,880","150,000,000",0,0,13.75,13.85,13.75
22/05/2019,9.73,13.85,-0.15 (-1.07 %)," ","12,550","175,000,000",0,0,13.85,14.00,13.85
21/05/2019,9.84,14.00,0.25 (1.82 %)," ","13,480","189,000,000",0,0,14.50,14.50,13.95
20/05/2019,9.66,13.75,-0.10 (-0.72 %)," ","14,970","205,000,000",0,0,13.80,13.80,13.50
17/05/2019,9.73,13.85,-1.25 (-8.28 %)," ","11,430","157,000,000",0,0,13.20,13.85,13.20
